id,guid,mapId,pos,type,x,z,yaw,args
1004680,11004680,2000,2|0,4,263,55,270,1204
1004756,11004756,2000,2|0,4,204,93,90,1106
1008433,11008433,2000,2|0,4,288,28,180,1004
1008434,11008434,2000,2|0,4,286,48,270,1004
1008435,11008435,2000,2|0,4,291,77,90,1104
1008436,11008436,2000,2|0,4,293,87,270,1104
1008437,11008437,2000,2|0,4,290,97,0,1004
1008445,11008445,2000,2|0,4,277,45,180,1205
1008449,11008449,2000,2|0,4,269,24,270,1103
1008450,11008450,2000,2|0,4,263,46,0,1204
1008455,11008455,2000,2|0,4,252,12,270,1206
1008456,11008456,2000,2|0,4,256,58,180,1204
1008457,11008457,2000,2|0,4,249,79,270,1206
1008458,11008458,2000,2|0,4,247,88,270,1205
1008462,11008462,2000,2|0,4,242,9,270,1006
1008463,11008463,2000,2|0,4,242,60,270,1203
1008464,11008464,2000,2|0,4,237,69,90,1106
1008465,11008465,2000,2|0,4,239,83,0,1305
1008466,11008466,2000,2|0,4,241,98,270,1203
1008472,11008472,2000,2|0,4,226,13,180,1003
1008473,11008473,2000,2|0,4,222,32,0,1205
1008474,11008474,2000,2|0,4,231,70,180,1007
1008475,11008475,2000,2|0,4,223,85,180,1305
1008481,11008481,2000,2|0,4,220,14,180,1205
1008482,11008482,2000,2|0,4,217,37,90,1004
1008483,11008483,2000,2|0,4,218,47,270,1305
1008484,11008484,2000,2|0,4,215,98,90,1104
1008489,11008489,2000,2|0,4,206,8,0,1206
1008491,11008491,2000,2|0,4,206,73,0,1004
1008996,11008996,2000,2|0,4,288,63,270,1204
1008997,11008997,2000,2|0,4,277,90,0,1104
1008998,11008998,2000,2|0,4,269,78,270,1005
1008999,11008999,2000,2|0,4,262,83,90,1004
1009000,11009000,2000,2|0,4,249,98,90,1205
1009002,11009002,2000,2|0,4,231,46,180,1305
1009003,11009003,2000,2|0,4,230,62,180,1203
1009004,11009004,2000,2|0,4,212,65,270,1005
1009005,11009005,2000,2|0,4,217,86,270,1305
1009576,11009576,2000,2|0,4,205,96,270,1006
1013244,11013244,2000,2|0,4,292,9,270,1002
1013245,11013245,2000,2|0,4,286,50,90,1206
1013246,11013246,2000,2|0,4,291,79,0,1205
1013247,11013247,2000,2|0,4,293,89,180,1205
1013248,11013248,2000,2|0,4,290,99,180,1203
1013253,11013253,2000,2|0,4,278,30,0,1204
1013254,11013254,2000,2|0,4,277,40,0,1207
1013255,11013255,2000,2|0,4,273,74,0,1004
1013262,11013262,2000,2|0,4,269,26,270,1106
1013263,11013263,2000,2|0,4,263,48,180,1004
1013272,11013272,2000,2|0,4,252,14,0,1306
1013273,11013273,2000,2|0,4,256,49,180,1104
1013274,11013274,2000,2|0,4,256,60,270,1306
1013275,11013275,2000,2|0,4,249,81,0,1007
1013280,11013280,2000,2|0,4,242,62,90,1205
1013281,11013281,2000,2|0,4,237,71,180,1204
1013282,11013282,2000,2|0,4,239,85,180,1106
1013288,11013288,2000,2|0,4,226,15,270,1004
1013289,11013289,2000,2|0,4,222,34,180,1006
1013290,11013290,2000,2|0,4,227,96,90,1204
1013297,11013297,2000,2|0,4,220,16,0,1204
1013298,11013298,2000,2|0,4,218,27,0,1005
1013307,11013307,2000,2|0,4,206,75,270,1006
1013787,11013787,2000,2|0,4,285,39,90,1204
1013788,11013788,2000,2|0,4,277,92,90,1104
1013790,11013790,2000,2|0,4,212,67,270,1005
1013791,11013791,2000,2|0,4,217,77,180,1102
1014014,11014014,2000,2|0,4,273,65,0,1204
1014344,11014344,2000,2|0,4,205,98,90,1204
1017513,11017513,2000,2|0,4,289,4,180,1305
1017514,11017514,2000,2|0,4,283,45,0,1006
1017515,11017515,2000,2|0,4,288,74,0,1202
1017516,11017516,2000,2|0,4,290,84,270,1006
1017523,11017523,2000,2|0,4,270,13,0,1005
1017524,11017524,2000,2|0,4,275,25,0,1107
1017525,11017525,2000,2|0,4,274,35,270,1104
1017526,11017526,2000,2|0,4,270,69,0,1204
1017532,11017532,2000,2|0,4,261,6,90,1204
1017533,11017533,2000,2|0,4,266,21,180,1204
1017534,11017534,2000,2|0,4,259,97,180,1104
1017542,11017542,2000,2|0,4,250,20,0,1204
1017543,11017543,2000,2|0,4,253,55,180,1204
1017544,11017544,2000,2|0,4,244,85,0,1205
1017549,11017549,2000,2|0,4,239,6,0,1305
1017550,11017550,2000,2|0,4,234,24,0,1202
1017551,11017551,2000,2|0,4,238,95,0,1105
1017557,11017557,2000,2|0,4,223,10,270,1305
1017558,11017558,2000,2|0,4,229,23,270,1004
1017559,11017559,2000,2|0,4,228,67,180,1105
1017560,11017560,2000,2|0,4,220,82,270,1006
1017561,11017561,2000,2|0,4,224,91,180,1204
1017567,11017567,2000,2|0,4,217,11,0,1205
1017568,11017568,2000,2|0,4,215,22,180,1004
1017569,11017569,2000,2|0,4,214,34,270,1205
1017570,11017570,2000,2|0,4,215,44,0,1004
1017571,11017571,2000,2|0,4,212,95,90,1203
1017573,11017573,2000,2|0,4,203,5,270,1006
1017574,11017574,2000,2|0,4,203,70,0,1004
1018002,11018002,2000,2|0,4,282,34,180,1204
1018003,11018003,2000,2|0,4,285,60,180,1204
1018004,11018004,2000,2|0,4,266,75,90,1107
1018005,11018005,2000,2|0,4,259,80,90,1204
1018007,11018007,2000,2|0,4,228,43,0,1005
1018008,11018008,2000,2|0,4,227,59,90,1104
1018009,11018009,2000,2|0,4,209,62,270,1103
1018010,11018010,2000,2|0,4,214,83,90,1104
1018198,11018198,2000,2|0,4,270,60,180,1004
1018503,11018503,2000,2|0,4,202,93,270,1207
1022221,11022221,2000,2|0,4,295,64,90,1203
1022228,11022228,2000,2|0,4,289,7,90,1106
1022229,11022229,2000,2|0,4,288,77,270,1307
1022230,11022230,2000,2|0,4,290,87,270,1305
1022235,11022235,2000,2|0,4,270,16,180,1106
1022236,11022236,2000,2|0,4,275,28,90,1006
1022237,11022237,2000,2|0,4,274,38,180,1204
1022238,11022238,2000,2|0,4,274,45,0,1005
1022239,11022239,2000,2|0,4,270,99,0,1005
1022246,11022246,2000,2|0,4,261,9,180,1206
1022247,11022247,2000,2|0,4,265,37,180,1104
1022253,11022253,2000,2|0,4,244,88,270,1305
1022258,11022258,2000,2|0,4,239,9,270,1005
1022259,11022259,2000,2|0,4,239,60,270,1005
1022260,11022260,2000,2|0,4,234,69,0,1104
1022261,11022261,2000,2|0,4,236,83,0,1205
1022262,11022262,2000,2|0,4,238,98,90,1004
1022268,11022268,2000,2|0,4,223,13,270,1006
1022269,11022269,2000,2|0,4,229,26,0,1206
1022270,11022270,2000,2|0,4,228,70,0,1006
1022276,11022276,2000,2|0,4,217,14,90,1005
1022277,11022277,2000,2|0,4,215,47,180,1006
1022278,11022278,2000,2|0,4,212,98,0,1305
1022285,11022285,2000,2|0,4,203,8,0,1203
1022776,11022776,2000,2|0,4,246,98,270,1004
1022777,11022777,2000,2|0,4,228,46,180,1306
1022778,11022778,2000,2|0,4,209,65,270,1104
1022779,11022779,2000,2|0,4,214,75,90,1306
1022780,11022780,2000,2|0,4,214,86,0,1003
1023286,11023286,2000,2|0,4,261,58,180,1004
1027010,11027010,2000,2|0,4,286,30,90,1002
1027011,11027011,2000,2|0,4,284,50,180,1005
1027012,11027012,2000,2|0,4,288,99,90,1105
1027018,11027018,2000,2|0,4,271,18,270,1103
1027019,11027019,2000,2|0,4,276,30,90,1104
1027020,11027020,2000,2|0,4,275,40,180,1204
1027021,11027021,2000,2|0,4,275,47,180,1104
1027030,11027030,2000,2|0,4,262,11,180,1204
1027031,11027031,2000,2|0,4,267,26,180,1104
1027032,11027032,2000,2|0,4,266,39,90,1004
1027033,11027033,2000,2|0,4,261,48,180,1004
1027040,11027040,2000,2|0,4,250,14,180,1305
1027041,11027041,2000,2|0,4,254,49,180,1106
1027042,11027042,2000,2|0,4,245,90,180,1006
1027047,11027047,2000,2|0,4,240,11,270,1006
1027048,11027048,2000,2|0,4,235,71,0,1005
1027049,11027049,2000,2|0,4,237,85,90,1004
1027055,11027055,2000,2|0,4,230,28,180,1004
1027056,11027056,2000,2|0,4,229,72,180,1003
1027057,11027057,2000,2|0,4,221,87,0,1104
1027063,11027063,2000,2|0,4,216,27,90,1107
1027064,11027064,2000,2|0,4,215,39,270,1004
1027067,11027067,2000,2|0,4,204,10,0,1104
1027069,11027069,2000,2|0,4,204,75,180,1004
1027594,11027594,2000,2|0,4,283,39,180,1102
1027595,11027595,2000,2|0,4,275,92,270,1004
1027596,11027596,2000,2|0,4,267,80,90,1205
1027597,11027597,2000,2|0,4,260,85,270,1004
1028099,11028099,2000,2|0,4,262,60,0,1004
1028165,11028165,2000,2|0,4,203,98,270,1306
1031324,11031324,2000,2|0,4,297,24,0,1206
1031331,11031331,2000,2|0,4,284,25,0,1204
1031332,11031332,2000,2|0,4,287,74,0,1005
1031333,11031333,2000,2|0,4,289,84,270,1204
1031334,11031334,2000,2|0,4,286,94,90,1104
1031342,11031342,2000,2|0,4,273,42,270,1007
1031343,11031343,2000,2|0,4,269,69,270,1005
1031344,11031344,2000,2|0,4,269,96,90,1203
1031352,11031352,2000,2|0,4,265,21,180,1104
1031356,11031356,2000,2|0,4,248,9,270,1307
1031357,11031357,2000,2|0,4,252,55,90,1005
1031358,11031358,2000,2|0,4,243,85,180,1206
1031364,11031364,2000,2|0,4,238,6,0,1004
1031365,11031365,2000,2|0,4,238,57,90,1204
1031366,11031366,2000,2|0,4,235,80,90,1106
1031369,11031369,2000,2|0,4,222,10,0,1002
1031370,11031370,2000,2|0,4,228,23,0,1306
1031371,11031371,2000,2|0,4,218,29,90,1204
1031372,11031372,2000,2|0,4,227,67,180,1004
1031373,11031373,2000,2|0,4,219,82,0,1204
1031374,11031374,2000,2|0,4,223,91,90,1203
1031381,11031381,2000,2|0,4,214,22,0,1106
1031382,11031382,2000,2|0,4,214,44,0,1204
1031383,11031383,2000,2|0,4,211,95,270,1205
1031834,11031834,2000,2|0,4,281,34,0,1206
1031835,11031835,2000,2|0,4,284,60,180,1105
1031836,11031836,2000,2|0,4,273,87,90,1202
1031838,11031838,2000,2|0,4,208,62,270,1204
1031839,11031839,2000,2|0,4,213,72,0,1204
1031840,11031840,2000,2|0,4,213,83,90,1205
1032313,11032313,2000,2|0,4,298,48,90,1104
1035946,11035946,2000,2|0,4,296,27,180,1204
1035948,11035948,2000,2|0,4,293,64,90,1004
1035949,11035949,2000,2|0,4,299,69,90,1103
1035954,11035954,2000,2|0,4,283,28,0,1104
1035955,11035955,2000,2|0,4,281,48,180,1007
1035956,11035956,2000,2|0,4,286,77,180,1204
1035957,11035957,2000,2|0,4,285,97,270,1205
1035963,11035963,2000,2|0,4,273,28,90,1305
1035964,11035964,2000,2|0,4,272,38,90,1103
1035965,11035965,2000,2|0,4,272,45,270,1204
1035966,11035966,2000,2|0,4,268,99,270,1003
1035974,11035974,2000,2|0,4,259,9,0,1005
1035975,11035975,2000,2|0,4,264,24,0,1305
1035980,11035980,2000,2|0,4,247,12,180,1204
1035981,11035981,2000,2|0,4,251,58,90,1106
1035982,11035982,2000,2|0,4,244,79,0,1104
1035983,11035983,2000,2|0,4,242,88,270,1004
1035988,11035988,2000,2|0,4,235,40,270,1104
1035989,11035989,2000,2|0,4,237,60,180,1005
1035990,11035990,2000,2|0,4,232,69,90,1204
1035991,11035991,2000,2|0,4,234,83,180,1006
1035992,11035992,2000,2|0,4,236,98,90,1005
1035997,11035997,2000,2|0,4,221,13,0,1205
1035998,11035998,2000,2|0,4,227,26,90,1305
1035999,11035999,2000,2|0,4,226,70,0,1206
1036000,11036000,2000,2|0,4,222,94,180,1204
1036006,11036006,2000,2|0,4,215,14,0,1004
1036007,11036007,2000,2|0,4,213,25,180,1004
1036008,11036008,2000,2|0,4,212,37,90,1205
1036009,11036009,2000,2|0,4,213,47,180,1306
1036010,11036010,2000,2|0,4,210,98,90,1105
1036015,11036015,2000,2|0,4,201,8,270,1105
1036017,11036017,2000,2|0,4,201,73,0,1004
1036504,11036504,2000,2|0,4,280,37,270,1004
1036505,11036505,2000,2|0,4,272,90,0,1105
1036506,11036506,2000,2|0,4,264,78,270,1004
1036507,11036507,2000,2|0,4,244,98,90,1005
1036508,11036508,2000,2|0,4,225,62,90,1205
1036509,11036509,2000,2|0,4,207,65,180,1103
1036730,11036730,2000,2|0,4,268,63,0,1104
1037075,11037075,2000,2|0,4,200,96,90,1104
1040704,11040704,2000,2|0,4,299,11,90,1204
1040713,11040713,2000,2|0,4,288,8,270,1004
1040714,11040714,2000,2|0,4,282,49,180,1105
1040715,11040715,2000,2|0,4,287,78,270,1006
1040716,11040716,2000,2|0,4,289,88,0,1105
1040723,11040723,2000,2|0,4,269,73,180,1204
1040731,11040731,2000,2|0,4,260,10,90,1102
1040732,11040732,2000,2|0,4,265,25,270,1207
1040733,11040733,2000,2|0,4,264,38,270,1004
1040739,11040739,2000,2|0,4,252,48,0,1104
1040740,11040740,2000,2|0,4,245,80,270,1204
1040744,11040744,2000,2|0,4,238,10,180,1305
1040748,11040748,2000,2|0,4,228,27,0,1104
1040749,11040749,2000,2|0,4,218,33,180,1204
1040750,11040750,2000,2|0,4,219,86,270,1004
1040756,11040756,2000,2|0,4,216,15,180,1305
1040757,11040757,2000,2|0,4,214,26,180,1202
1040758,11040758,2000,2|0,4,214,48,180,1002
1040763,11040763,2000,2|0,4,202,74,270,1104
1041258,11041258,2000,2|0,4,281,38,270,1104
1041259,11041259,2000,2|0,4,265,79,180,1005
1041260,11041260,2000,2|0,4,227,47,270,1204
1041261,11041261,2000,2|0,4,213,76,180,1204
1041483,11041483,2000,2|0,4,269,64,90,1204
1041761,11041761,2000,2|0,4,260,59,90,1202
1041837,11041837,2000,2|0,4,298,52,0,1203
1041838,11041838,2000,2|0,4,201,97,90,1205
841,11042000,2000,2|0,18,249,34,0,301001
842,11042021,2000,2|0,23,255,85,0,1400002
1003533,11003533,3000,3|0,4,397,21,180,1104
1003545,11003545,3000,3|0,4,386,8,270,1006
1003549,11003549,3000,3|0,4,370,11,0,1006
1003550,11003550,3000,3|0,4,371,47,270,1005
1003551,11003551,3000,3|0,4,375,72,90,1106
1003555,11003555,3000,3|0,4,362,38,180,1305
1003556,11003556,3000,3|0,4,367,47,180,1004
1003557,11003557,3000,3|0,4,364,94,180,1204
1003562,11003562,3000,3|0,4,352,54,0,1306
1003563,11003563,3000,3|0,4,347,76,180,1305
1003564,11003564,3000,3|0,4,355,83,0,1004
1003565,11003565,3000,3|0,4,353,94,180,1005
1003574,11003574,3000,3|0,4,343,25,90,1305
1003575,11003575,3000,3|0,4,343,71,0,1107
1003576,11003576,3000,3|0,4,335,80,0,1004
1003577,11003577,3000,3|0,4,336,91,0,1204
1003582,11003582,3000,3|0,4,328,9,270,1204
1003583,11003583,3000,3|0,4,331,56,0,1306
1003584,11003584,3000,3|0,4,330,69,180,1105
1003585,11003585,3000,3|0,4,329,82,0,1305
1003586,11003586,3000,3|0,4,329,97,270,1202
1003593,11003593,3000,3|0,4,312,50,270,1204
1003594,11003594,3000,3|0,4,312,63,270,1104
1003600,11003600,3000,3|0,4,302,7,0,1104
1003601,11003601,3000,3|0,4,300,24,180,1204
1003602,11003602,3000,3|0,4,304,35,270,1204
1003603,11003603,3000,3|0,4,303,66,270,1204
1003604,11003604,3000,3|0,4,306,87,90,1004
1004165,11004165,3000,3|0,4,372,93,270,1104
1004168,11004168,3000,3|0,4,322,35,270,1106
1004169,11004169,3000,3|0,4,324,49,0,1104
1004678,11004678,3000,3|0,4,334,38,180,1205
1004755,11004755,3000,3|0,4,371,84,90,1305
1008352,11008352,3000,3|0,4,398,86,270,1203
1008370,11008370,3000,3|0,4,376,23,270,1204
1008371,11008371,3000,3|0,4,372,50,0,1205
1008372,11008372,3000,3|0,4,374,57,0,1104
1008373,11008373,3000,3|0,4,376,75,0,1103
1008377,11008377,3000,3|0,4,362,14,270,1204
1008378,11008378,3000,3|0,4,361,28,0,1105
1008379,11008379,3000,3|0,4,363,41,180,1106
1008380,11008380,3000,3|0,4,368,50,180,1107
1008381,11008381,3000,3|0,4,367,66,0,1204
1008382,11008382,3000,3|0,4,361,74,180,1307
1008383,11008383,3000,3|0,4,364,86,270,1106
1008389,11008389,3000,3|0,4,352,14,0,1106
1008390,11008390,3000,3|0,4,352,29,0,1002
1008391,11008391,3000,3|0,4,353,57,270,1004
1008392,11008392,3000,3|0,4,354,97,0,1207
1008397,11008397,3000,3|0,4,335,52,180,1204
1008398,11008398,3000,3|0,4,339,57,270,1205
1008399,11008399,3000,3|0,4,344,74,270,1104
1008400,11008400,3000,3|0,4,336,83,270,1305
1008401,11008401,3000,3|0,4,337,94,270,1102
1008405,11008405,3000,3|0,4,328,25,270,1204
1008406,11008406,3000,3|0,4,332,59,180,1204
1008407,11008407,3000,3|0,4,331,72,180,1204
1008408,11008408,3000,3|0,4,330,85,0,1007
1008416,11008416,3000,3|0,4,318,19,90,1104
1008417,11008417,3000,3|0,4,313,66,90,1206
1008418,11008418,3000,3|0,4,319,73,90,1107
1008427,11008427,3000,3|0,4,305,38,90,1204
1008428,11008428,3000,3|0,4,304,69,180,1004
1008429,11008429,3000,3|0,4,307,90,270,1206
1008987,11008987,3000,3|0,4,373,96,90,1105
1008991,11008991,3000,3|0,4,323,38,0,1204
1008992,11008992,3000,3|0,4,325,52,180,1005
1009503,11009503,3000,3|0,4,335,41,0,1305
1009575,11009575,3000,3|0,4,372,87,270,1205
1013163,11013163,3000,3|0,4,398,88,90,1206
1013170,11013170,3000,3|0,4,387,13,180,1004
1013176,11013176,3000,3|0,4,376,25,90,1003
1013177,11013177,3000,3|0,4,372,52,0,1005
1013178,11013178,3000,3|0,4,376,77,180,1204
1013182,11013182,3000,3|0,4,361,30,90,1305
1013183,11013183,3000,3|0,4,363,43,90,1204
1013184,11013184,3000,3|0,4,368,52,0,1204
1013185,11013185,3000,3|0,4,367,68,270,1007
1013186,11013186,3000,3|0,4,361,76,90,1102
1013187,11013187,3000,3|0,4,365,99,90,1104
1013198,11013198,3000,3|0,4,352,16,0,1103
1013199,11013199,3000,3|0,4,352,31,90,1104
1013200,11013200,3000,3|0,4,353,50,90,1003
1013201,11013201,3000,3|0,4,353,59,90,1007
1013202,11013202,3000,3|0,4,354,99,0,1305
1013211,11013211,3000,3|0,4,336,18,270,1305
1013212,11013212,3000,3|0,4,339,59,0,1205
1013213,11013213,3000,3|0,4,344,76,270,1207
1013214,11013214,3000,3|0,4,336,85,270,1003
1013215,11013215,3000,3|0,4,337,96,180,1004
1013218,11013218,3000,3|0,4,328,27,180,1004
1013219,11013219,3000,3|0,4,332,61,270,1004
1013220,11013220,3000,3|0,4,331,74,90,1206
1013226,11013226,3000,3|0,4,318,13,180,1104
1013227,11013227,3000,3|0,4,318,21,90,1204
1013228,11013228,3000,3|0,4,313,55,270,1004
1013229,11013229,3000,3|0,4,319,86,90,1205
1013236,11013236,3000,3|0,4,303,12,90,1005
1013237,11013237,3000,3|0,4,301,29,0,1104
1013238,11013238,3000,3|0,4,305,40,180,1306
1013239,11013239,3000,3|0,4,304,71,270,1103
1013240,11013240,3000,3|0,4,305,98,90,1005
1013782,11013782,3000,3|0,4,325,54,180,1104
1014343,11014343,3000,3|0,4,302,53,180,1104
1017432,11017432,3000,3|0,4,395,21,90,1104
1017443,11017443,3000,3|0,4,384,8,180,1305
1017444,11017444,3000,3|0,4,386,20,0,1004
1017449,11017449,3000,3|0,4,368,11,0,1102
1017450,11017450,3000,3|0,4,369,47,90,1106
1017451,11017451,3000,3|0,4,371,54,90,1104
1017452,11017452,3000,3|0,4,373,72,90,1105
1017456,11017456,3000,3|0,4,359,11,270,1105
1017457,11017457,3000,3|0,4,358,25,0,1104
1017458,11017458,3000,3|0,4,365,47,180,1104
1017459,11017459,3000,3|0,4,358,71,0,1007
1017460,11017460,3000,3|0,4,362,94,0,1104
1017471,11017471,3000,3|0,4,349,11,90,1204
1017472,11017472,3000,3|0,4,349,26,0,1205
1017473,11017473,3000,3|0,4,350,45,270,1103
1017474,11017474,3000,3|0,4,351,94,180,1204
1017479,11017479,3000,3|0,4,332,49,270,1005
1017480,11017480,3000,3|0,4,336,54,270,1204
1017481,11017481,3000,3|0,4,341,71,90,1305
1017482,11017482,3000,3|0,4,333,80,270,1003
1017483,11017483,3000,3|0,4,334,91,180,1106
1017488,11017488,3000,3|0,4,326,9,90,1107
1017489,11017489,3000,3|0,4,325,22,180,1204
1017490,11017490,3000,3|0,4,328,69,90,1203
1017491,11017491,3000,3|0,4,327,97,0,1104
1017497,11017497,3000,3|0,4,315,8,90,1107
1017498,11017498,3000,3|0,4,310,37,90,1006
1017499,11017499,3000,3|0,4,316,70,90,1204
1017500,11017500,3000,3|0,4,316,81,90,1204
1017506,11017506,3000,3|0,4,300,7,180,1305
1017507,11017507,3000,3|0,4,304,87,0,1004
1022138,11022138,3000,3|0,4,395,24,180,1004
1022139,11022139,3000,3|0,4,395,86,90,1004
1022150,11022150,3000,3|0,4,384,11,0,1005
1022151,11022151,3000,3|0,4,386,23,90,1203
1022156,11022156,3000,3|0,4,368,14,180,1203
1022157,11022157,3000,3|0,4,373,23,90,1107
1022164,11022164,3000,3|0,4,359,14,180,1205
1022165,11022165,3000,3|0,4,358,28,270,1005
1022166,11022166,3000,3|0,4,360,41,90,1207
1022167,11022167,3000,3|0,4,365,50,90,1004
1022168,11022168,3000,3|0,4,364,66,90,1004
1022169,11022169,3000,3|0,4,361,86,90,1204
1022177,11022177,3000,3|0,4,349,14,90,1204
1022178,11022178,3000,3|0,4,349,29,180,1004
1022179,11022179,3000,3|0,4,345,79,90,1104
1022180,11022180,3000,3|0,4,353,86,0,1204
1022190,11022190,3000,3|0,4,333,16,270,1305
1022191,11022191,3000,3|0,4,341,28,0,1205
1022192,11022192,3000,3|0,4,332,52,270,1104
1022193,11022193,3000,3|0,4,333,83,90,1205
1022194,11022194,3000,3|0,4,334,94,0,1105
1022199,11022199,3000,3|0,4,329,59,90,1204
1022200,11022200,3000,3|0,4,328,72,0,1104
1022208,11022208,3000,3|0,4,315,11,90,1104
1022209,11022209,3000,3|0,4,315,19,90,1104
1022210,11022210,3000,3|0,4,310,40,270,1005
1022211,11022211,3000,3|0,4,310,53,270,1104
1022212,11022212,3000,3|0,4,310,66,90,1004
1022213,11022213,3000,3|0,4,316,84,0,1305
1022220,11022220,3000,3|0,4,300,10,90,1004
1022222,11022222,3000,3|0,4,301,69,180,1204
1022223,11022223,3000,3|0,4,304,90,0,1104
1022224,11022224,3000,3|0,4,302,96,90,1004
1022773,11022773,3000,3|0,4,320,38,0,1204
1022774,11022774,3000,3|0,4,322,52,180,1205
1023284,11023284,3000,3|0,4,332,41,0,1305
1026926,11026926,3000,3|0,4,396,26,270,1205
1026928,11026928,3000,3|0,4,396,88,180,1307
1026936,11026936,3000,3|0,4,385,13,270,1106
1026937,11026937,3000,3|0,4,387,25,90,1003
1026942,11026942,3000,3|0,4,370,52,180,1307
1026943,11026943,3000,3|0,4,372,59,270,1004
1026944,11026944,3000,3|0,4,374,77,270,1206
1026949,11026949,3000,3|0,4,360,16,270,1105
1026950,11026950,3000,3|0,4,359,30,270,1106
1026951,11026951,3000,3|0,4,361,43,90,1307
1026952,11026952,3000,3|0,4,366,52,90,1204
1026953,11026953,3000,3|0,4,365,68,270,1105
1026954,11026954,3000,3|0,4,359,76,180,1205
1026955,11026955,3000,3|0,4,362,88,180,1104
1026956,11026956,3000,3|0,4,363,99,0,1106
1026963,11026963,3000,3|0,4,351,50,90,1104
1026964,11026964,3000,3|0,4,351,59,270,1007
1026965,11026965,3000,3|0,4,354,88,90,1104
1026966,11026966,3000,3|0,4,352,99,90,1103
1026975,11026975,3000,3|0,4,334,18,0,1203
1026976,11026976,3000,3|0,4,342,30,270,1004
1026977,11026977,3000,3|0,4,333,54,180,1102
1026978,11026978,3000,3|0,4,337,59,180,1105
1026979,11026979,3000,3|0,4,335,96,0,1105
1026982,11026982,3000,3|0,4,327,14,90,1104
1026983,11026983,3000,3|0,4,326,27,90,1206
1026984,11026984,3000,3|0,4,330,61,180,1305
1026985,11026985,3000,3|0,4,328,87,270,1005
1026993,11026993,3000,3|0,4,316,13,180,1204
1026994,11026994,3000,3|0,4,316,21,90,1104
1026995,11026995,3000,3|0,4,311,42,270,1204
1026996,11026996,3000,3|0,4,311,68,0,1104
1026997,11026997,3000,3|0,4,317,86,90,1005
1027004,11027004,3000,3|0,4,301,12,270,1205
1027005,11027005,3000,3|0,4,303,98,270,1007
1027586,11027586,3000,3|0,4,371,98,90,1204
1027589,11027589,3000,3|0,4,321,40,270,1004
1027590,11027590,3000,3|0,4,323,54,270,1104
1028097,11028097,3000,3|0,4,333,43,270,1104
1031249,11031249,3000,3|0,4,394,21,180,1003
1031250,11031250,3000,3|0,4,394,83,270,1105
1031258,11031258,3000,3|0,4,385,20,90,1104
1031263,11031263,3000,3|0,4,367,11,270,1105
1031264,11031264,3000,3|0,4,368,47,90,1104
1031265,11031265,3000,3|0,4,372,72,180,1205
1031271,11031271,3000,3|0,4,358,11,0,1306
1031272,11031272,3000,3|0,4,357,25,180,1106
1031273,11031273,3000,3|0,4,359,38,90,1107
1031274,11031274,3000,3|0,4,360,83,0,1104
1031275,11031275,3000,3|0,4,361,94,90,1005
1031284,11031284,3000,3|0,4,348,11,270,1104
1031285,11031285,3000,3|0,4,348,26,0,1004
1031287,11031287,3000,3|0,4,350,94,270,1005
1031293,11031293,3000,3|0,4,332,13,270,1204
1031294,11031294,3000,3|0,4,340,25,180,1305
1031295,11031295,3000,3|0,4,335,54,0,1205
1031296,11031296,3000,3|0,4,340,71,0,1104
1031297,11031297,3000,3|0,4,332,80,180,1102
1031298,11031298,3000,3|0,4,333,91,270,1204
1031304,11031304,3000,3|0,4,328,56,90,1204
1031305,11031305,3000,3|0,4,327,69,90,1104
1031306,11031306,3000,3|0,4,326,82,180,1104
1031307,11031307,3000,3|0,4,326,97,90,1202
1031315,11031315,3000,3|0,4,314,16,90,1007
1031316,11031316,3000,3|0,4,309,50,90,1005
1031317,11031317,3000,3|0,4,315,70,270,1004
1031318,11031318,3000,3|0,4,315,81,270,1206
1031325,11031325,3000,3|0,4,301,35,0,1105
1031326,11031326,3000,3|0,4,300,66,270,1104
1031327,11031327,3000,3|0,4,301,93,180,1204
1031824,11031824,3000,3|0,4,369,93,90,1104
1031830,11031830,3000,3|0,4,319,35,180,1307
1032256,11032256,3000,3|0,4,331,38,0,1305
1032312,11032312,3000,3|0,4,368,84,270,1104
1035871,11035871,3000,3|0,4,393,24,0,1307
1035872,11035872,3000,3|0,4,398,60,270,1105
1035883,11035883,3000,3|0,4,382,11,270,1204
1035884,11035884,3000,3|0,4,384,23,180,1204
1035889,11035889,3000,3|0,4,366,14,90,1205
